@relation scenarioYang_new-weka.filters.unsupervised.attribute.NumericToNominal-R5

@attribute sessionId numeric
@attribute userid numeric
@attribute cond numeric
@attribute senario numeric
@attribute decision {0,1}
@attribute comfort numeric
@attribute useful numeric
@attribute risk numeric
@attribute appropriate numeric
@attribute expected numeric
@attribute default numeric
@attribute framing numeric
@attribute ask.reason numeric
@attribute who numeric
@attribute what numeric
@attribute purpose numeric
@attribute collection numeric

@data
1528,6620,171,20450,0,-3,0,-3,-3,-3,0,1,1,7,11,0,9
1528,6620,171,20460,0,-3,0,-3,-3,0,0,1,0,0,0,1,10
1528,6620,171,20470,1,1,2,2,2,2,0,1,1,1,5,0,3
1528,6620,171,20480,0,-2,0,-1,-1,1,0,1,0,5,9,1,7
1528,6620,171,20490,1,2,2,2,2,2,0,1,0,0,4,3,2
1528,6620,171,20500,1,2,2,2,2,2,0,1,0,7,3,2,1
1528,6620,171,20510,0,-3,0,-1,-2,0,0,1,0,6,10,3,8
1528,6620,171,20520,1,1,2,1,2,2,0,1,0,2,6,2,4
1497,37730,423,50650,0,-3,-3,-3,-3,1,1,0,1,5,4,2,2
1497,37730,423,50660,0,-3,-3,-3,-3,3,1,0,0,5,0,0,10
1497,37730,423,50670,1,-3,-3,-3,-3,-3,1,0,0,4,3,1,1
1497,37730,423,50680,0,-3,-3,-3,-3,3,1,0,0,6,5,3,3
1497,37730,423,50690,0,-3,-3,-3,-3,1,1,0,0,4,11,3,9
1497,37730,423,50700,0,-3,-3,-3,-3,-3,1,0,1,3,10,2,8
1497,37730,423,50710,0,-3,-3,-3,-3,-3,1,0,1,6,1,1,11
1497,37730,423,50720,0,-3,-3,-3,-3,3,1,0,0,7,6,1,4
1497,37730,423,50730,0,-3,-3,-3,-3,3,1,0,0,2,9,0,7
1497,37730,423,50740,0,-3,-3,-3,-3,1,1,0,0,1,8,3,6
1497,37730,423,50750,0,-3,-3,-3,-3,-2,1,0,0,3,2,0,0
1497,37730,423,50760,0,-3,-3,-3,-3,-3,1,0,1,0,7,2,5
1499,80904,547,65530,0,-1,-3,0,-1,-1,1,1,0,0,9,0,3
1499,80904,547,65540,1,3,1,2,0,0,1,1,0,4,1,1,7
1499,80904,547,65550,0,-3,-3,-1,-2,-1,1,1,0,6,3,0,9
1499,80904,547,65560,1,3,1,0,0,1,1,1,1,2,11,3,5
1499,80904,547,65570,1,3,3,3,3,3,1,1,1,7,8,3,2
1499,80904,547,65580,1,1,1,1,0,1,1,1,1,0,5,2,11
1499,80904,547,65590,1,3,2,3,3,3,1,1,0,3,0,0,6
1499,80904,547,65600,1,3,1,3,-2,1,1,1,0,7,4,1,10
1499,80904,547,65610,1,3,3,3,3,3,1,1,0,6,7,2,1
1499,80904,547,65620,1,3,-1,3,0,0,1,1,1,5,2,3,8
1499,80904,547,65630,1,3,0,3,0,1,1,1,0,5,6,1,0
1499,80904,547,65640,1,3,3,3,0,3,1,1,0,1,10,2,4
1559,37288,959,114970,0,-3,0,-2,-2,0,2,1,0,5,4,0,6
1559,37288,959,114980,0,-3,0,-2,-2,0,2,1,0,0,7,0,9
1559,37288,959,114990,0,-1,0,-1,-1,0,2,1,1,3,2,2,4
1559,37288,959,115000,0,-3,0,-2,-2,0,2,1,1,1,8,1,10
1559,37288,959,115010,0,-2,0,-2,-2,0,2,1,1,0,11,2,1
1559,37288,959,115020,0,-3,0,-2,-2,0,2,1,1,6,5,1,7
1559,37288,959,115030,0,-2,0,-2,-2,0,2,1,0,7,10,1,0
1559,37288,959,115040,0,-2,0,-2,-2,0,2,1,0,2,1,0,3
1559,37288,959,115050,0,-2,0,-2,-2,0,2,1,0,1,0,3,2
1559,37288,959,115060,0,-3,0,-2,-2,0,2,1,0,2,9,2,11
1559,37288,959,115070,0,-3,0,-2,-2,0,2,1,0,4,3,3,5
1559,37288,959,115080,0,-3,0,-2,-2,0,2,1,0,7,6,3,8
1500,90595,762,91330,1,0,2,1,1,0,1,2,1,2,0,3,7
1500,90595,762,91340,0,-2,-1,-1,-1,-1,1,2,0,4,2,2,9
1500,90595,762,91350,0,-3,-2,-2,-2,-2,1,2,1,7,9,0,4
1500,90595,762,91360,0,-3,-1,-2,-3,-1,1,2,0,0,10,1,5
1500,90595,762,91370,0,-2,-2,-2,-1,-2,1,2,0,5,7,1,2
1500,90595,762,91380,1,1,2,1,2,2,1,2,0,3,5,3,0
1500,90595,762,91390,1,2,2,1,2,2,1,2,1,4,6,0,1
1500,90595,762,91400,0,-3,-3,-2,-3,-3,1,2,0,3,1,1,8
1500,90595,762,91410,1,-1,2,-1,1,2,1,2,0,1,11,2,6
1500,90595,762,91420,0,-2,1,-1,-1,2,1,2,0,6,4,0,11
1500,90595,762,91430,1,1,2,1,2,2,1,2,0,6,8,2,3
1500,90595,762,91440,1,-1,2,-1,1,2,1,2,1,5,3,3,10
1501,52279,629,75370,0,-2,0,-1,0,1,1,1,0,5,5,3,1
1501,52279,629,75380,0,-2,-2,0,-2,-2,1,1,1,1,9,0,5
1501,52279,629,75390,1,2,2,-1,0,0,1,1,0,6,2,2,10
1501,52279,629,75400,0,-2,-2,-2,-2,-2,1,1,1,7,3,3,11
1501,52279,629,75410,0,1,1,1,1,1,1,1,0,3,11,2,7
1501,52279,629,75420,1,1,1,1,0,0,1,1,0,2,10,1,6
1501,52279,629,75430,1,2,2,2,2,2,1,1,0,4,4,2,0
1501,52279,629,75440,0,0,0,1,0,0,1,1,0,0,8,3,4
1501,52279,629,75450,0,-2,-1,-2,-2,-1,1,1,0,5,1,1,9
1501,52279,629,75460,0,-2,-2,-2,-2,-1,1,1,1,4,0,0,8
1501,52279,629,75470,0,-2,-1,-2,-2,-2,1,1,0,7,7,1,3
1501,52279,629,75480,0,-2,-2,-2,-2,-2,1,1,1,6,6,0,2
1503,69956,53,6250,1,3,3,3,3,0,0,0,1,7,7,3,3
1503,69956,53,6260,0,-2,-3,-2,-3,0,0,0,0,7,3,1,11
1503,69956,53,6270,1,1,1,3,2,3,0,0,1,5,1,3,9
1503,69956,53,6280,1,3,0,3,3,3,0,0,0,5,5,1,1
1503,69956,53,6290,1,3,3,3,3,3,0,0,1,4,4,0,0
1503,69956,53,6300,0,-2,-3,-1,-2,0,0,0,0,6,2,0,10
1503,69956,53,6310,0,0,-1,-1,0,-2,0,0,1,2,10,3,6
1503,69956,53,6320,1,3,3,3,3,3,0,0,0,6,6,2,2
1503,69956,53,6330,0,-2,-2,-2,-2,0,0,0,0,0,8,1,4
1503,69956,53,6340,1,1,2,1,2,2,0,0,0,3,11,0,7
1503,69956,53,6350,0,-3,1,-2,-3,2,0,0,0,1,9,2,5
1503,69956,53,6360,0,-2,1,-2,-2,0,0,0,0,4,0,2,8
1504,43036,42,4930,0,-2,0,-1,-1,0,0,0,0,7,5,0,0
1504,43036,42,4940,0,-2,0,-2,0,0,0,0,0,1,3,0,10
1504,43036,42,4950,0,-2,0,-1,0,0,0,0,0,0,2,3,9
1504,43036,42,4960,1,1,1,1,1,1,0,0,0,3,9,1,4
1504,43036,42,4970,1,0,0,0,0,0,0,0,1,2,4,1,11
1504,43036,42,4980,1,-1,0,0,0,1,0,0,0,6,0,0,7
1504,43036,42,4990,1,-1,1,0,0,0,0,0,0,0,6,1,1
1504,43036,42,5000,1,0,1,0,0,0,0,0,0,5,11,3,6
1504,43036,42,5010,0,-1,1,-1,0,0,0,0,1,1,7,2,2
1504,43036,42,5020,0,-1,1,-1,0,0,0,0,1,7,1,2,8
1504,43036,42,5030,0,-2,1,-1,0,0,0,0,1,4,10,2,5
1504,43036,42,5040,1,0,1,0,0,0,0,0,0,2,8,3,3
1506,44555,306,36610,0,-2,-2,-1,0,0,0,2,0,6,2,2,9
1506,44555,306,36620,0,-2,-2,-3,-1,0,0,2,0,6,6,0,1
1506,44555,306,36630,0,-1,-1,-1,-1,-1,0,2,0,4,0,3,7
1506,44555,306,36640,0,-2,-2,-2,-1,-1,0,2,0,1,9,0,4
1506,44555,306,36650,0,-2,-2,-2,-1,-1,0,2,1,7,7,1,2
1506,44555,306,36660,0,-2,-2,-2,-2,0,0,2,0,7,3,3,10
1506,44555,306,36670,1,-1,0,0,0,0,0,2,0,5,5,3,0
1506,44555,306,36680,0,-2,-2,-2,-2,-2,0,2,1,5,1,1,8
1506,44555,306,36690,1,0,0,0,1,0,0,2,0,0,8,2,3
1506,44555,306,36700,1,-1,0,-1,0,0,0,2,0,3,11,2,6
1506,44555,306,36710,1,0,1,0,0,0,0,2,1,2,10,1,5
1506,44555,306,36720,0,-2,-2,-2,-2,-2,0,2,1,0,4,0,11
1508,13802,737,88330,1,3,3,3,3,3,1,2,0,4,11,3,7
1508,13802,737,88340,1,3,3,3,3,3,1,2,1,7,6,1,2
1508,13802,737,88350,1,3,3,3,0,1,1,2,1,0,3,0,11
1508,13802,737,88360,1,3,3,3,3,3,1,2,1,2,9,1,5
1508,13802,737,88370,1,3,3,3,3,3,1,2,0,6,5,0,1
1508,13802,737,88380,1,3,3,3,3,3,1,2,0,3,10,2,6
1508,13802,737,88390,1,3,3,3,3,3,1,2,0,6,1,2,9
1508,13802,737,88400,1,1,1,1,1,2,1,2,1,5,0,1,8
1508,13802,737,88410,1,3,3,3,3,3,1,2,0,1,8,0,4
1508,13802,737,88420,1,1,0,0,0,0,1,2,0,7,2,3,10
1508,13802,737,88430,1,3,3,3,3,3,1,2,0,0,7,2,3
1508,13802,737,88440,1,3,3,3,3,3,1,2,0,5,4,3,0
1509,49492,1066,127810,1,-1,-1,1,-2,-1,2,2,1,2,3,2,6
1509,49492,1066,127820,0,-2,-2,-2,-2,-1,2,2,0,1,2,1,5
1509,49492,1066,127830,0,-2,-1,-2,-1,0,2,2,0,4,5,1,8
1509,49492,1066,127840,0,-2,-2,-2,-1,-2,2,2,1,7,0,2,3
1509,49492,1066,127850,0,-1,-1,0,0,-1,2,2,0,5,10,0,1
1509,49492,1066,127860,1,-2,1,-1,0,-1,2,2,0,3,4,3,7
1509,49492,1066,127870,0,-1,-2,-2,-1,0,2,2,0,6,11,1,2
1509,49492,1066,127880,0,-1,1,1,-2,-1,2,2,1,4,9,3,0
1509,49492,1066,127890,1,1,1,0,-2,-2,2,2,0,0,1,0,4
1509,49492,1066,127900,1,-2,-2,-1,-1,-2,2,2,0,7,8,0,11
1509,49492,1066,127910,0,-1,-2,0,-1,-1,2,2,0,6,7,3,10
1509,49492,1066,127920,1,-1,-2,-1,-1,1,2,2,1,5,6,2,9
1510,89669,612,73330,1,-2,0,-2,-3,1,1,1,1,0,9,2,10
1510,89669,612,73340,1,-1,-1,-2,-1,2,1,1,0,7,8,1,9
1510,89669,612,73350,1,-1,1,1,1,2,1,1,0,3,4,0,5
1510,89669,612,73360,0,-1,-1,-2,-1,2,1,1,0,4,5,1,6
1510,89669,612,73370,1,-1,1,1,2,2,1,1,1,2,3,3,4
1510,89669,612,73380,1,-1,1,1,1,2,1,1,0,6,7,0,8
1510,89669,612,73390,0,-2,-1,-2,-1,2,1,1,0,1,2,1,3
1510,89669,612,73400,1,1,2,2,1,2,1,1,1,7,0,3,1
1510,89669,612,73410,1,1,2,2,1,2,1,1,1,5,6,2,7
1510,89669,612,73420,0,-2,-2,-3,-3,3,1,1,0,1,10,3,11
1510,89669,612,73430,1,2,1,2,2,2,1,1,0,6,11,2,0
1510,89669,612,73440,1,-1,1,1,1,2,1,1,0,0,1,0,2
1512,36018,206,24610,1,1,0,1,2,2,0,1,0,4,8,2,7
1512,36018,206,24620,1,1,2,2,2,2,0,1,1,5,9,0,8
1512,36018,206,24630,1,2,2,3,3,3,0,1,0,1,5,3,4
1512,36018,206,24640,1,0,0,2,3,3,0,1,1,0,0,3,11
1512,36018,206,24650,1,-3,-3,0,0,0,0,1,0,3,7,1,6
1512,36018,206,24660,0,0,0,0,0,0,0,1,0,5,1,2,0
1512,36018,206,24670,0,0,0,0,0,0,0,1,0,6,2,3,1
1512,36018,206,24680,0,0,0,0,0,0,0,1,0,6,10,1,9
1512,36018,206,24690,0,0,0,0,0,0,0,1,1,7,3,0,2
1512,36018,206,24700,0,0,0,0,0,0,0,1,0,0,4,1,3
1512,36018,206,24710,0,0,0,0,0,0,0,1,1,2,6,0,5
1512,36018,206,24720,1,1,1,1,1,1,0,1,0,7,11,2,10
1513,84179,582,69730,0,-1,1,-1,-1,-2,1,1,0,4,1,0,8
1513,84179,582,69740,1,2,2,2,2,2,1,1,0,4,5,2,0
1513,84179,582,69750,1,2,2,0,2,3,1,1,1,0,9,3,4
1513,84179,582,69760,0,0,-1,2,-2,-1,1,1,0,6,7,0,2
1513,84179,582,69770,0,0,-2,0,1,1,1,1,0,7,8,1,3
1513,84179,582,69780,0,-1,-1,-1,-1,1,1,1,0,2,11,1,6
1513,84179,582,69790,0,-3,-3,-1,-2,-2,1,1,1,6,3,2,10
1513,84179,582,69800,0,-3,-1,-1,-1,1,1,1,0,7,4,3,11
1513,84179,582,69810,0,0,-1,0,-1,-2,1,1,1,3,0,2,7
1513,84179,582,69820,1,2,1,2,2,3,1,1,1,5,6,3,1
1513,84179,582,69830,0,-3,-2,-2,-2,1,1,1,0,5,2,1,9
1513,84179,582,69840,0,-1,-1,-1,-2,1,1,1,0,1,10,0,5
1515,33499,331,39610,0,-1,-3,-1,-1,-2,0,2,1,3,6,3,0
1515,33499,331,39620,1,-1,-1,-1,-1,-1,0,2,1,1,0,2,6
1515,33499,331,39630,0,-2,1,-2,-2,-2,0,2,0,7,10,0,4
1515,33499,331,39640,0,-2,-2,-2,-2,-2,0,2,0,6,5,0,11
1515,33499,331,39650,0,-2,-2,-2,-2,-2,0,2,0,3,2,1,8
1515,33499,331,39660,0,-2,1,-2,-2,-2,0,2,1,4,3,2,9
1515,33499,331,39670,0,-1,1,-1,-1,-1,0,2,0,5,4,3,10
1515,33499,331,39680,0,-2,1,-2,-1,-1,0,2,1,6,9,2,3
1515,33499,331,39690,0,1,1,-1,-1,-1,0,2,0,0,11,1,5
1515,33499,331,39700,0,1,1,1,-1,1,0,2,0,5,8,1,2
1515,33499,331,39710,0,-1,-1,-1,-1,-1,0,2,0,2,1,3,7
1515,33499,331,39720,1,1,2,1,1,1,0,2,0,4,7,0,1
1551,15658,703,84250,1,3,3,3,3,3,1,2,1,4,8,1,2
1551,15658,703,84260,0,-3,1,-1,-3,-3,1,2,1,2,2,1,8
1551,15658,703,84270,1,0,1,-2,-2,-2,1,2,1,5,5,0,11
1551,15658,703,84280,1,2,2,-1,1,1,1,2,0,0,0,2,6
1551,15658,703,84290,1,2,2,2,2,-1,1,2,0,3,7,0,1
1551,15658,703,84300,1,3,3,2,2,2,1,2,0,1,1,3,7
1551,15658,703,84310,1,3,3,-1,-1,-1,1,2,0,6,10,0,4
1551,15658,703,84320,0,-2,-2,-2,-2,-2,1,2,1,7,11,1,5
1551,15658,703,84330,0,-3,-2,-3,-2,-2,1,2,0,4,4,3,10
1551,15658,703,84340,0,-3,-2,-3,-2,-2,1,2,0,3,3,2,9
1551,15658,703,84350,1,3,3,3,3,2,1,2,0,2,6,3,0
1551,15658,703,84360,1,2,2,0,2,2,1,2,0,5,9,2,3
1518,26622,728,87250,0,-3,-3,-3,-3,-3,1,2,0,1,4,2,9
1518,26622,728,87260,0,1,1,1,1,1,1,2,1,4,11,0,4
1518,26622,728,87270,1,1,1,1,1,1,1,2,0,0,7,3,0
1518,26622,728,87280,1,1,1,1,1,1,1,2,0,3,10,2,3
1518,26622,728,87290,1,1,1,1,1,1,1,2,1,1,8,0,1
1518,26622,728,87300,0,-3,-3,-3,-3,-3,1,2,0,3,6,0,11
1518,26622,728,87310,0,-3,-3,-3,-3,-3,1,2,0,0,3,1,8
1518,26622,728,87320,1,-1,-1,-1,-1,-1,1,2,0,5,0,1,5
1518,26622,728,87330,0,-3,-3,-3,-3,-3,1,2,0,2,9,1,2
1518,26622,728,87340,1,1,1,1,1,1,1,2,1,7,2,3,7
1518,26622,728,87350,0,-3,-3,-1,-1,-1,1,2,1,2,5,3,10
1518,26622,728,87360,1,1,1,1,1,1,1,2,0,6,1,2,6
1542,75628,731,87610,1,1,0,-1,0,-1,1,2,1,4,6,1,8
1542,75628,731,87620,0,-2,1,-1,-1,-1,1,2,0,0,2,0,4
1542,75628,731,87630,0,2,-1,1,0,-1,1,2,0,7,1,2,3
1542,75628,731,87640,0,-2,-2,1,-1,1,1,2,0,4,10,3,0
1542,75628,731,87650,0,-2,-2,-2,-2,1,1,2,0,6,8,3,10
1542,75628,731,87660,0,-2,-2,-2,-1,1,1,2,0,5,11,0,1
1542,75628,731,87670,0,2,2,1,2,0,1,2,0,3,5,3,7
1542,75628,731,87680,0,-1,-2,-1,-1,-1,1,2,1,6,0,1,2
1542,75628,731,87690,0,-3,-1,-2,-3,-2,1,2,1,7,9,0,11
1542,75628,731,87700,1,1,2,1,1,0,1,2,0,2,4,2,6
1542,75628,731,87710,0,0,-1,-1,-1,-1,1,2,0,5,7,2,9
1542,75628,731,87720,0,0,-3,-1,-1,-2,1,2,1,1,3,1,5
1522,21509,1044,125170,1,2,2,3,2,2,2,2,0,6,3,3,4
1522,21509,1044,125180,1,2,0,2,0,-2,2,2,0,1,6,2,7
1522,21509,1044,125190,1,2,2,2,2,1,2,2,0,2,7,0,8
1522,21509,1044,125200,1,2,2,2,2,2,2,2,0,3,0,3,1
1522,21509,1044,125210,0,0,-3,3,0,-3,2,2,0,4,1,0,2
1522,21509,1044,125220,1,3,3,1,2,1,2,2,1,5,2,1,3
1522,21509,1044,125230,0,-3,-3,-3,-3,-3,2,2,0,4,9,2,10
1522,21509,1044,125240,0,-3,-3,-3,-3,-3,2,2,1,3,8,1,9
1522,21509,1044,125250,0,2,2,2,1,1,2,2,1,2,11,2,0
1522,21509,1044,125260,0,-3,-3,-3,-3,-3,2,2,0,5,10,3,11
1522,21509,1044,125270,1,-3,-3,-3,-3,-3,2,2,1,0,5,1,6
1522,21509,1044,125280,0,-3,-3,-3,-3,-3,2,2,0,7,4,0,5
1523,70227,84,9970,0,-3,-3,-2,-2,-2,0,0,1,7,4,2,5
1523,70227,84,9980,0,-3,-3,-3,-3,-3,0,0,1,5,10,1,11
1523,70227,84,9990,0,-3,-3,-3,-3,-3,0,0,1,2,7,2,8
1523,70227,84,10000,0,-3,-3,-3,-3,-3,0,0,0,3,8,3,9
1523,70227,84,10010,0,-1,1,1,1,1,0,0,0,5,2,3,3
1523,70227,84,10020,0,-3,-3,-1,-3,-3,0,0,0,1,6,0,7
1523,70227,84,10030,0,-3,-3,-3,-3,-3,0,0,0,6,3,1,4
1523,70227,84,10040,0,-3,-3,-3,-3,-3,0,0,0,3,0,1,1
1523,70227,84,10050,0,-3,-3,-3,-3,-3,0,0,0,4,9,0,10
1523,70227,84,10060,0,-3,-3,-3,-3,-3,0,0,0,0,5,3,6
1523,70227,84,10070,0,-3,-3,-3,-3,-3,0,0,0,2,11,0,0
1523,70227,84,10080,0,-3,-3,-3,-3,-3,0,0,1,4,1,2,2
1613,47756,236,28210,1,-1,1,0,1,-2,0,1,1,4,0,0,5
1613,47756,236,28220,1,0,2,-1,0,1,0,1,0,3,11,3,4
1613,47756,236,28230,1,1,-2,1,-2,0,0,1,0,1,5,2,10
1613,47756,236,28240,1,0,-1,0,1,0,0,1,0,6,2,2,7
1613,47756,236,28250,1,-2,0,-1,2,-1,0,1,0,0,4,1,9
1613,47756,236,28260,1,2,2,-1,1,1,0,1,0,5,1,1,6
1613,47756,236,28270,1,2,1,0,2,0,0,1,1,7,3,0,8
1613,47756,236,28280,1,1,0,2,0,-1,0,1,0,2,10,1,3
1613,47756,236,28290,1,0,-1,-2,1,3,0,1,1,2,6,3,11
1613,47756,236,28300,1,0,-1,-1,-1,0,0,1,0,7,7,2,0
1613,47756,236,28310,1,1,0,2,0,2,0,1,1,1,9,0,2
1613,47756,236,28320,1,2,0,2,0,1,0,1,0,0,8,3,1
1525,40588,783,93850,0,2,-3,2,-1,-3,2,0,1,2,3,1,1
1525,40588,783,93860,1,2,1,1,1,1,2,0,0,2,11,3,9
1525,40588,783,93870,1,1,2,2,1,2,2,0,1,5,6,1,4
1525,40588,783,93880,1,2,2,2,2,2,2,0,0,3,4,2,2
1525,40588,783,93890,1,2,3,3,3,3,2,0,1,0,9,0,7
1525,40588,783,93900,1,2,2,2,2,2,2,0,0,4,1,1,11
1525,40588,783,93910,1,1,2,2,2,2,2,0,0,6,7,2,5
1525,40588,783,93920,0,-2,2,-1,1,1,2,0,1,3,0,0,10
1525,40588,783,93930,0,-2,-2,-2,-2,1,2,0,0,1,10,2,8
1525,40588,783,93940,1,1,1,1,1,1,2,0,0,1,2,0,0
1525,40588,783,93950,1,2,-2,2,2,-2,2,0,0,4,5,3,3
1525,40588,783,93960,1,2,-2,2,2,1,2,0,0,7,8,3,6
1526,25638,394,47170,1,-3,0,-2,-2,-2,1,0,0,2,3,3,6
1526,25638,394,47180,0,-2,0,-2,-2,-2,1,0,0,7,0,3,3
1526,25638,394,47190,0,-2,-2,-2,-2,-2,1,0,1,0,1,1,4
1526,25638,394,47200,0,-3,0,-3,-3,-3,1,0,0,6,11,2,2
1526,25638,394,47210,0,-2,-2,0,-1,-2,1,0,0,1,2,2,5
1526,25638,394,47220,0,-3,0,-3,-3,-3,1,0,0,5,6,3,9
1526,25638,394,47230,0,-3,-3,-3,-3,-3,1,0,1,5,10,1,1
1526,25638,394,47240,0,-3,-3,-3,-3,-3,1,0,0,7,8,1,11
1526,25638,394,47250,0,-3,-3,-3,-3,-3,1,0,0,4,5,2,8
1526,25638,394,47260,0,-3,-3,-3,-3,-3,1,0,1,6,7,0,10
1526,25638,394,47270,0,-3,-3,-3,-3,-3,1,0,0,4,9,0,0
1526,25638,394,47280,0,-3,0,-3,-3,-3,1,0,1,3,4,0,7
1527,13285,808,96850,1,-1,-1,-1,-1,1,2,0,1,7,3,0,0
1527,13285,808,96860,1,1,1,1,1,-1,2,0,0,1,5,2,2
1527,13285,808,96870,0,0,-2,1,-1,-2,2,0,1,2,6,3,3
1527,13285,808,96880,0,-2,-2,-2,-1,-1,2,0,0,3,7,1,4
1527,13285,808,96890,0,-3,-2,-3,-2,-2,2,0,1,0,0,3,9
1527,13285,808,96900,0,-3,1,-1,-1,-1,2,0,0,2,2,1,11
1527,13285,808,96910,1,1,2,1,2,2,2,0,0,0,4,1,1
1527,13285,808,96920,0,-2,-2,-1,1,-1,2,0,1,5,9,3,6
1527,13285,808,96930,0,-1,-1,-1,-1,-1,2,0,0,1,1,0,10
1527,13285,808,96940,0,-3,-2,-1,-2,-1,2,0,0,6,10,0,7
1527,13285,808,96950,0,-1,1,-1,1,1,2,0,0,7,11,2,8
1527,13285,808,96960,0,-2,-1,-1,-1,1,2,0,0,4,8,2,5
1529,21096,327,39130,1,2,3,2,2,3,0,2,0,5,0,3,10
1529,21096,327,39140,1,0,2,3,2,2,0,2,1,6,5,2,3
1529,21096,327,39150,1,2,3,2,2,3,0,2,1,4,11,2,9
1529,21096,327,39160,1,2,0,2,2,3,0,2,0,5,4,1,2
1529,21096,327,39170,1,2,3,2,2,2,0,2,0,0,7,1,5
1529,21096,327,39180,0,0,0,0,0,0,0,2,0,7,6,0,4
1529,21096,327,39190,1,2,3,2,0,3,0,2,1,1,8,2,6
1529,21096,327,39200,1,0,0,0,0,0,0,2,0,4,3,0,1
1529,21096,327,39210,1,3,2,2,2,3,0,2,1,3,2,3,0
1529,21096,327,39220,1,3,3,2,3,3,0,2,0,6,1,0,11
1529,21096,327,39230,1,3,2,3,3,3,0,2,0,2,9,3,7
1529,21096,327,39240,1,3,2,3,3,3,0,2,0,3,10,1,8
1530,97475,524,62770,1,3,3,3,3,3,1,1,1,0,8,2,1
1530,97475,524,62780,0,-3,-3,-3,-3,-3,1,1,0,2,6,2,11
1530,97475,524,62790,0,-3,-1,-2,-1,-2,1,1,0,0,4,0,9
1530,97475,524,62800,0,-3,-1,-2,-1,-2,1,1,0,7,3,3,8
1530,97475,524,62810,1,3,3,1,1,1,1,1,0,7,7,1,0
1530,97475,524,62820,0,1,-2,1,-1,-1,1,1,0,4,0,3,5
1530,97475,524,62830,0,0,-1,1,-1,-1,1,1,1,6,2,1,7
1530,97475,524,62840,0,-3,-3,-3,-2,-2,1,1,1,1,5,1,10
1530,97475,524,62850,0,-2,-3,0,-2,-2,1,1,0,2,10,0,3
1530,97475,524,62860,0,0,-2,0,-2,-2,1,1,0,5,1,0,6
1530,97475,524,62870,1,1,-1,1,-1,-2,1,1,1,3,11,2,4
1530,97475,524,62880,0,-1,-2,1,-2,-2,1,1,0,1,9,3,2
1531,25861,1038,124450,0,-3,-3,-1,-3,-3,2,2,0,7,10,0,5
1531,25861,1038,124460,0,-3,-2,-2,-2,-3,2,2,1,5,8,1,3
1531,25861,1038,124470,0,-3,0,-2,-3,-2,2,2,0,5,4,3,11
1531,25861,1038,124480,0,-3,-3,-1,-3,-3,2,2,0,4,3,2,10
1531,25861,1038,124490,0,-3,-3,-2,-3,-3,2,2,0,2,1,0,8
1531,25861,1038,124500,1,0,-1,2,0,-2,2,2,0,4,7,0,2
1531,25861,1038,124510,0,-3,0,-1,0,0,2,2,0,6,9,3,4
1531,25861,1038,124520,1,0,0,1,0,0,2,2,0,3,6,3,1
1531,25861,1038,124530,0,-3,-3,-1,0,2,2,2,1,0,11,1,6
1531,25861,1038,124540,0,-3,0,-2,-2,-2,2,2,1,3,2,1,9
1531,25861,1038,124550,0,-1,0,-1,0,-1,2,2,0,1,0,2,7
1531,25861,1038,124560,0,1,2,1,1,2,2,2,1,2,5,2,0
1589,14725,134,15970,1,2,0,2,0,-2,0,1,0,0,2,2,1
1589,14725,134,15980,1,2,2,2,2,2,0,1,0,5,7,0,6
1589,14725,134,15990,0,-2,-2,-2,-2,-2,0,1,1,7,9,3,8
1589,14725,134,16000,0,-2,-2,0,-2,-2,0,1,0,7,1,1,0
1589,14725,134,16010,1,2,2,-1,0,2,0,1,0,2,4,0,3
1589,14725,134,16020,0,-2,-2,0,-2,-2,0,1,0,6,8,1,7
1589,14725,134,16030,0,-2,-2,0,-2,-2,0,1,0,1,11,1,10
1589,14725,134,16040,0,-2,-2,-2,-2,-2,0,1,0,0,10,0,9
1589,14725,134,16050,1,2,2,2,2,2,0,1,1,2,0,2,11
1589,14725,134,16060,0,0,-2,2,0,-2,0,1,1,4,6,3,5
1589,14725,134,16070,0,0,-2,2,-2,-2,0,1,1,1,3,3,2
1589,14725,134,16080,1,2,2,2,2,2,0,1,0,3,5,2,4
1533,25718,948,113650,0,-2,-3,-2,-3,-2,2,1,0,6,3,2,4
1533,25718,948,113660,1,0,0,1,-1,-1,2,1,0,4,1,3,2
1533,25718,948,113670,0,-3,-2,-3,-2,-2,2,1,1,3,8,0,9
1533,25718,948,113680,0,-3,-3,-3,-2,-3,2,1,0,4,9,1,10
1533,25718,948,113690,1,1,1,1,2,2,2,1,1,2,11,1,0
1533,25718,948,113700,0,-3,-2,-2,-2,-2,2,1,0,1,6,1,7
1533,25718,948,113710,0,-3,-1,-1,-1,-1,2,1,0,2,7,3,8
1533,25718,948,113720,0,0,1,-1,0,1,2,1,0,7,4,3,5
1533,25718,948,113730,1,2,2,1,2,2,2,1,1,5,2,0,3
1533,25718,948,113740,0,-3,0,-3,-3,-1,2,1,0,5,10,2,11
1533,25718,948,113750,0,-1,1,0,1,1,2,1,1,0,5,0,6
1533,25718,948,113760,1,2,2,2,2,2,2,1,0,3,0,2,1
1534,14102,600,71890,0,-3,-3,-3,-3,-3,1,1,0,6,8,1,9
1534,14102,600,71900,1,1,3,3,3,3,1,1,1,4,6,2,7
1534,14102,600,71910,1,0,1,1,1,2,1,1,0,5,11,2,0
1534,14102,600,71920,1,2,2,2,2,2,1,1,1,1,3,3,4
